date,version,count
2021-02-03T00:51:57.004Z,1.1.1,1
2021-02-04T00:48:14.607Z,3.1.0,8005
2021-02-04T00:48:14.607Z,3.0.0,902
2021-02-04T00:48:14.607Z,1.1.0,416
2021-02-04T00:48:14.607Z,1.6.2,450
2021-02-04T00:48:14.607Z,4.1.1,12901
2021-02-04T00:48:14.607Z,2.0.0,13556
2021-02-04T00:48:14.607Z,1.0.2,1
2021-02-04T00:48:14.607Z,1.6.0,1
2021-02-04T00:48:14.607Z,1.3.2,2
2021-02-04T00:48:14.607Z,1.1.1,1
2021-02-04T00:48:14.607Z,4.1.0,113
2021-02-04T00:48:14.607Z,4.0.0,206
2021-02-04T00:48:14.607Z,1.5.0,4
2021-02-04T00:48:14.607Z,1.2.0,2
2021-02-04T00:48:14.607Z,4.1.2,6625
2021-02-04T00:48:14.607Z,1.7.0,3846
2021-02-04T00:48:14.607Z,1.4.2,1
2021-02-04T00:48:14.607Z,1.4.1,1
2021-02-05T00:48:49.985Z,4.0.0,184
2021-02-05T00:48:49.985Z,4.1.1,11048
2021-02-05T00:48:49.985Z,3.1.0,8407
2021-02-05T00:48:49.985Z,3.0.0,856
2021-02-05T00:48:49.985Z,2.0.0,12807
2021-02-05T00:48:49.985Z,1.7.0,3891
2021-02-05T00:48:49.985Z,4.1.0,82
2021-02-05T00:48:49.985Z,1.1.0,419
2021-02-05T00:48:49.985Z,1.6.2,413
2021-02-05T00:48:49.985Z,4.1.2,8070
2021-02-05T00:48:49.985Z,1.5.0,3
2021-02-05T00:48:49.985Z,1.3.2,1
2021-02-05T00:48:49.985Z,1.2.0,1
2021-02-06T00:48:14.718Z,1.7.0,3634
2021-02-06T00:48:14.718Z,4.1.0,69
2021-02-06T00:48:14.718Z,1.1.0,407
2021-02-06T00:48:14.718Z,1.5.0,3
2021-02-06T00:48:14.718Z,3.0.0,912
2021-02-06T00:48:14.718Z,4.1.1,10290
2021-02-06T00:48:14.718Z,1.6.2,391
2021-02-06T00:48:14.718Z,1.2.0,1
2021-02-06T00:48:14.718Z,4.1.2,9010
2021-02-06T00:48:14.718Z,2.0.0,12253
2021-02-06T00:48:14.718Z,4.0.0,189
2021-02-06T00:48:14.718Z,1.3.2,1
2021-02-06T00:48:14.718Z,3.1.0,8434
